2026-08-14 00:59:00,error_rate,0.0214,before
2026-08-14 00:59:00,clicks,93.1393,before
2026-08-14 00:59:00,conversion_rate,0.034,before
2026-08-14 00:59:00,latency,265.3439,before
2026-08-14 00:59:00,error_rate,0.0201,before
2026-08-14 00:59:00,clicks,93.2786,before
2026-08-14 00:59:00,conversion_rate,0.0347,before
2026-08-14 00:59:00,latency,254.2495,before
2026-08-14 00:59:00,error_rate,0.0214,before
2026-08-14 00:59:00,clicks,96.5115,before
2026-08-14 00:59:00,conversion_rate,0.0346,before
2026-08-14 00:59:00,latency,268.5423,before
2026-08-14 00:59:00,error_rate,0.0205,before
2026-08-14 00:59:00,clicks,101.3818,before
2026-08-14 00:59:00,conversion_rate,0.0347,before
2026-08-14 00:59:00,latency,261.3634,before
2026-08-14 00:59:00,error_rate,0.0218,before
2026-08-14 00:59:00,clicks,102.1712,before
2026-08-14 00:59:00,conversion_rate,0.0359,before
2026-08-14 00:59:00,latency,265.7772,before
2026-08-14 00:59:00,error_rate,0.0203,before
2026-08-14 00:59:00,clicks,99.0767,before
2026-08-14 00:59:00,conversion_rate,0.0358,before
2026-08-14 00:59:00,latency,259.8912,before
2026-08-14 00:59:00,error_rate,0.0209,before
2026-08-14 00:59:00,clicks,101.5671,before
2026-08-14 00:59:00,conversion_rate,0.0337,before
2026-08-14 00:59:00,latency,266.1912,before
2026-08-14 00:59:00,error_rate,0.021,before
2026-08-14 00:59:00,clicks,94.7455,before
2026-08-14 00:59:00,conversion_rate,0.0349,before
2026-08-14 00:59:00,latency,272.8942,before
2026-08-14 00:59:00,error_rate,0.0204,before
2026-08-14 00:59:00,clicks,94.2399,before
2026-08-14 00:59:00,conversion_rate,0.036,before
2026-08-14 00:59:00,latency,263.0136,before
2026-08-14 00:59:00,error_rate,0.0212,before
2026-08-14 00:59:00,clicks,100.4251,before
2026-08-14 00:59:00,conversion_rate,0.036,before
2026-08-14 00:59:00,latency,258.277,before
2026-08-14 00:59:00,error_rate,0.0205,before
2026-08-14 00:59:00,clicks,101.5554,before
2026-08-14 00:59:00,conversion_rate,0.0362,before
2026-08-14 00:59:00,latency,276.7197,before
2026-08-14 00:59:00,error_rate,0.0209,before
2026-08-14 00:59:00,clicks,94.47,before
2026-08-14 00:59:00,conversion_rate,0.0332,before
2026-08-14 00:59:00,latency,269.699,before
2026-08-14 00:59:00,error_rate,0.022,before
2026-08-14 00:59:00,clicks,93.0622,before
2026-08-14 00:59:00,conversion_rate,0.0352,before
2026-08-14 00:59:00,latency,275.3927,before
2026-08-14 00:59:00,error_rate,0.0204,before
2026-08-14 00:59:00,clicks,93.0936,before
2026-08-14 00:59:00,conversion_rate,0.0364,before
2026-08-14 00:59:00,latency,252.4728,before
2026-08-14 00:59:00,error_rate,0.0212,before
2026-08-14 00:59:00,clicks,100.4178,before
2026-08-14 00:59:00,conversion_rate,0.0346,before
2026-08-14 00:59:00,latency,278.9572,before
2026-08-14 00:59:00,error_rate,0.021,before
2026-08-14 00:59:00,clicks,93.4211,before
2026-08-14 00:59:00,conversion_rate,0.0344,before
2026-08-14 00:59:00,latency,278.1676,before
2026-08-14 00:59:00,error_rate,0.0204,before
2026-08-14 00:59:00,clicks,94.3828,before
2026-08-14 00:59:00,conversion_rate,0.0361,before
2026-08-14 00:59:00,latency,255.4255,before
2026-08-14 00:59:00,error_rate,0.0213,before
2026-08-14 00:59:00,clicks,108.2497,after
2026-08-14 00:59:00,conversion_rate,0.0424,after
2026-08-14 00:59:00,latency,216.182,after
2026-08-14 00:59:00,error_rate,0.0099,after
2026-08-14 00:59:00,clicks,125.1047,after
2026-08-14 00:59:00,conversion_rate,0.044,after
2026-08-14 00:59:00,latency,197.7248,after
2026-08-14 00:59:00,error_rate,0.0131,after
2026-08-14 00:59:00,clicks,112.9962,after
2026-08-14 00:59:00,conversion_rate,0.0442,after
2026-08-14 00:59:00,latency,202.1053,after
2026-08-14 00:59:00,error_rate,0.0135,after
2026-08-14 00:59:00,clicks,112.4986,after
2026-08-14 00:59:00,conversion_rate,0.0418,after
2026-08-14 00:59:00,latency,181.6867,after
2026-08-14 00:59:00,error_rate,0.0096,after
2026-08-14 00:59:00,clicks,118.9221,after
2026-08-14 00:59:00,conversion_rate,0.0452,after
2026-08-14 00:59:00,latency,202.7948,after
2026-08-14 00:59:00,error_rate,0.0105,after
2026-08-14 00:59:00,clicks,120.7342,after
2026-08-14 00:59:00,conversion_rate,0.0405,after
2026-08-14 00:59:00,latency,206.3202,after
2026-08-14 00:59:00,error_rate,0.0151,after
2026-08-14 00:59:00,clicks,115.2701,after
2026-08-14 00:59:00,conversion_rate,0.04,after
2026-08-14 00:59:00,latency,209.8611,after
2026-08-14 00:59:00,error_rate,0.0147,after
2026-08-14 00:59:00,clicks,123.03,after
2026-08-14 00:59:00,conversion_rate,0.044,after
2026-08-14 00:59:00,latency,171.8254,after
2026-08-14 00:59:00,error_rate,0.0104,after
2026-08-14 00:59:00,clicks,125.0348,after
2026-08-14 00:59:00,conversion_rate,0.0438,after
2026-08-14 00:59:00,latency,185.1001,after
2026-08-14 00:59:00,error_rate,0.014,after
2026-08-14 00:59:00,clicks,113.8336,after
2026-08-14 00:59:00,conversion_rate,0.0444,after
2026-08-14 00:59:00,latency,208.3731,after
2026-08-14 00:59:00,error_rate,0.009,after
2026-08-14 00:59:00,clicks,115.7918,after
2026-08-14 00:59:00,conversion_rate,0.0433,after
2026-08-14 00:59:00,latency,225.2881,after
2026-08-14 00:59:00,error_rate,0.0164,after
2026-08-14 00:59:00,clicks,119.4406,after
2026-08-14 00:59:00,conversion_rate,0.0409,after
2026-08-14 00:59:00,latency,171.7263,after
2026-08-14 00:59:00,error_rate,0.0085,after
2026-08-14 00:59:00,clicks,117.4099,after
2026-08-14 00:59:00,conversion_rate,0.0392,after
2026-08-14 00:59:00,latency,217.493,after
2026-08-14 00:59:00,error_rate,0.0159,after
2026-08-14 00:59:00,clicks,118.8606,after
2026-08-14 00:59:00,conversion_rate,0.0413,after
2026-08-14 00:59:00,latency,165.1377,after
2026-08-14 00:59:00,error_rate,0.0153,after
2026-08-14 00:59:00,clicks,117.5563,after
2026-08-14 00:59:00,conversion_rate,0.0413,after
2026-08-14 00:59:00,latency,190.5469,after
2026-08-14 00:59:00,error_rate,0.0133,after
2026-08-14 00:59:00,clicks,115.3507,after
2026-08-14 00:59:00,conversion_rate,0.04,after
2026-08-14 00:59:00,latency,173.247,after
2026-08-14 00:59:00,error_rate,0.0162,after
2026-08-14 00:59:00,clicks,125.8528,after
2026-08-14 00:59:00,conversion_rate,0.0402,after
2026-08-14 00:59:00,latency,219.4848,after
2026-08-14 00:59:00,error_rate,0.0102,after
2026-08-14 00:59:00,clicks,115.5343,after
2026-08-14 00:59:00,conversion_rate,0.0417,after
2026-08-14 00:59:00,latency,162.2904,after
2026-08-14 00:59:00,error_rate,0.0114,after
2026-08-14 00:59:00,clicks,123.6092,after
2026-08-14 00:59:00,conversion_rate,0.0448,after
2026-08-14 00:59:00,latency,225.5294,after
2026-08-14 00:59:00,error_rate,0.0153,after
2026-08-14 00:59:00,clicks,111.5135,after
2026-08-14 00:59:00,conversion_rate,0.0426,after
2026-08-14 00:59:00,latency,167.6373,after
2026-08-14 00:59:00,error_rate,0.0166,after
2026-08-14 00:59:00,clicks,123.0405,after
2026-08-14 00:59:00,conversion_rate,0.0427,after
2026-08-14 00:59:00,latency,225.7866,after
2026-08-14 00:59:00,error_rate,0.0166,after
2026-08-14 00:59:00,clicks,119.8138,after
2026-08-14 00:59:00,conversion_rate,0.0394,after
2026-08-14 00:59:00,latency,166.7534,after
2026-08-14 00:59:00,error_rate,0.0122,after
2026-08-14 00:59:00,clicks,125.4989,after
2026-08-14 00:59:00,conversion_rate,0.0416,after
2026-08-14 00:59:00,latency,185.8481,after
2026-08-14 00:59:00,error_rate,0.0126,after
2026-08-14 00:59:00,clicks,126.3443,after
2026-08-14 00:59:00,conversion_rate,0.044,after
2026-08-14 00:59:00,latency,174.4826,after
2026-08-14 00:59:00,error_rate,0.0125,after
2026-08-14 00:59:00,clicks,126.2216,after
2026-08-14 00:59:00,conversion_rate,0.0422,after
2026-08-14 00:59:00,latency,198.1128,after
2026-08-14 00:59:00,error_rate,0.0154,after
2026-08-14 00:59:00,clicks,118.9528,after
2026-08-14 00:59:00,conversion_rate,0.0387,after
2026-08-14 00:59:00,latency,214.3617,after
2026-08-14 00:59:00,error_rate,0.0136,after
2026-08-14 00:59:00,clicks,116.6455,after
2026-08-14 00:59:00,conversion_rate,0.0392,after
2026-08-14 00:59:00,latency,167.3046,after
2026-08-14 00:59:00,error_rate,0.0131,after
2026-08-14 00:59:00,clicks,126.9054,after
2026-08-14 00:59:00,conversion_rate,0.0402,after
2026-08-14 00:59:00,latency,184.729,after
2026-08-14 00:59:00,error_rate,0.0131,after
2026-08-14 00:59:00,clicks,108.5478,after
2026-08-14 00:59:00,conversion_rate,0.042,after
2026-08-14 00:59:00,latency,161.3795,after
2026-08-14 00:59:00,error_rate,0.0116,after
2026-08-14 00:59:00,clicks,120.7841,after
2026-08-14 00:59:00,conversion_rate,0.0432,after
2026-08-14 00:59:00,latency,162.7526,after
2026-08-14 00:59:00,error_rate,0.0105,after
